OrderID,ClientID,Instrument,Type,Volume,PriceLimit,Status,PlacedAt
140000113,140,Microsoft,SELL,91.92,82.22,PENDING,2026-01-30 12:10:41
580000114,580,Bitcoin,BUY,14.01,100.88,PENDING,2026-01-30 12:10:41
972000114,972,Samsung,BUY,30.80,119.59,PENDING,2026-01-30 12:10:41
151000114,151,Ethereum,BUY,91.36,137.89,PENDING,2026-01-30 12:10:41
689000114,689,Google,SELL,52.83,111.19,PENDING,2026-01-30 12:10:41
272000117,272,Adobe,BUY,32.90,144.88,PENDING,2026-01-30 12:10:42
140000114,140,Apple,BUY,84.41,135.94,PENDING,2026-01-30 12:10:42
580000115,580,Microsoft,SELL,36.25,88.12,PENDING,2026-01-30 12:10:42
972000115,972,Samsung,BUY,49.64,148.64,PENDING,2026-01-30 12:10:42
151000115,151,Oracle,BUY,15.61,132.78,PENDING,2026-01-30 12:10:42
689000115,689,Microsoft,SELL,54.68,82.39,PENDING,2026-01-30 12:10:42
272000118,272,Oracle,BUY,90.84,116.67,PENDING,2026-01-30 12:10:43
140000115,140,Samsung,SELL,77.11,121.70,PENDING,2026-01-30 12:10:43
580000116,580,Ripple,SELL,72.13,97.23,PENDING,2026-01-30 12:10:43
972000116,972,Ripple,BUY,98.21,136.13,PENDING,2026-01-30 12:10:43
151000116,151,Netflix,BUY,93.48,106.05,PENDING,2026-01-30 12:10:43
689000116,689,Netflix,SELL,13.16,90.50,PENDING,2026-01-30 12:10:43
272000119,272,Oracle,SELL,86.99,71.58,PENDING,2026-01-30 12:10:44
140000116,140,Apple,BUY,97.12,128.26,PENDING,2026-01-30 12:10:44
580000117,580,Amazon,BUY,80.46,119.75,PENDING,2026-01-30 12:10:44
972000117,972,Google,SELL,38.49,98.28,PENDING,2026-01-30 12:10:44
151000117,151,Adobe,BUY,32.68,131.78,PENDING,2026-01-30 12:10:44
689000117,689,Ethereum,BUY,31.74,141.48,PENDING,2026-01-30 12:10:44
272000120,272,Facebook,BUY,85.56,109.70,PENDING,2026-01-30 12:10:45
140000117,140,Apple,SELL,47.06,71.62,PENDING,2026-01-30 12:10:45
580000118,580,Google,SELL,33.62,80.45,PENDING,2026-01-30 12:10:45
972000118,972,Ripple,SELL,34.48,103.64,PENDING,2026-01-30 12:10:45
151000118,151,Ripple,SELL,88.67,101.95,PENDING,2026-01-30 12:10:45
689000118,689,Ethereum,BUY,59.80,120.70,PENDING,2026-01-30 12:10:45
272000121,272,Ripple,BUY,84.90,115.52,PENDING,2026-01-30 12:10:46
140000118,140,Tesla,BUY,83.12,130.89,PENDING,2026-01-30 12:10:46
580000119,580,IBM,SELL,21.64,92.91,PENDING,2026-01-30 12:10:46
972000119,972,Ethereum,SELL,83.14,115.24,PENDING,2026-01-30 12:10:46
151000119,151,Apple,SELL,16.47,70.17,PENDING,2026-01-30 12:10:46
689000119,689,Facebook,BUY,14.12,129.54,PENDING,2026-01-30 12:10:46
272000122,272,Bitcoin,BUY,90.69,117.56,PENDING,2026-01-30 12:10:47
140000119,140,Samsung,BUY,99.10,118.58,PENDING,2026-01-30 12:10:47
580000120,580,Ethereum,BUY,13.84,129.18,PENDING,2026-01-30 12:10:47
972000120,972,Apple,BUY,77.03,141.18,PENDING,2026-01-30 12:10:47
151000120,151,Facebook,BUY,53.09,134.16,PENDING,2026-01-30 12:10:47
689000120,689,Samsung,SELL,61.23,114.31,PENDING,2026-01-30 12:10:47
272000123,272,Google,BUY,77.62,102.99,PENDING,2026-01-30 12:10:48
140000120,140,Netflix,SELL,10.89,112.24,PENDING,2026-01-30 12:10:48
580000121,580,Oracle,SELL,57.04,113.99,PENDING,2026-01-30 12:10:48
972000121,972,Amazon,SELL,52.75,97.43,PENDING,2026-01-30 12:10:48
151000121,151,Amazon,SELL,55.65,78.16,PENDING,2026-01-30 12:10:48
689000121,689,Samsung,BUY,69.16,98.43,PENDING,2026-01-30 12:10:48
272000124,272,Netflix,BUY,46.16,145.75,PENDING,2026-01-30 12:10:49
140000121,140,Amazon,SELL,51.39,93.71,PENDING,2026-01-30 12:10:49
580000122,580,Microsoft,SELL,81.60,106.63,PENDING,2026-01-30 12:10:49
972000122,972,Intel,SELL,60.47,117.09,PENDING,2026-01-30 12:10:49
151000122,151,Intel,BUY,23.72,102.01,PENDING,2026-01-30 12:10:49
689000122,689,Netflix,SELL,23.70,89.56,PENDING,2026-01-30 12:10:49
272000125,272,Amazon,SELL,27.43,116.57,PENDING,2026-01-30 12:10:50
140000122,140,Bitcoin,SELL,10.04,87.93,PENDING,2026-01-30 12:10:50
580000123,580,Microsoft,BUY,31.26,124.71,PENDING,2026-01-30 12:10:50
972000123,972,Samsung,BUY,44.11,125.93,PENDING,2026-01-30 12:10:50
151000123,151,Tesla,SELL,56.21,74.57,PENDING,2026-01-30 12:10:50
689000123,689,Facebook,BUY,98.56,117.47,PENDING,2026-01-30 12:10:50
272000126,272,Intel,SELL,78.38,105.95,PENDING,2026-01-30 12:10:51
140000123,140,Google,BUY,82.38,128.50,PENDING,2026-01-30 12:10:51
580000124,580,Oracle,BUY,60.43,127.66,PENDING,2026-01-30 12:10:51
972000124,972,Ethereum,SELL,88.87,87.52,PENDING,2026-01-30 12:10:51
151000124,151,Bitcoin,SELL,42.41,88.72,PENDING,2026-01-30 12:10:51
689000124,689,Samsung,SELL,61.19,81.52,PENDING,2026-01-30 12:10:51
272000127,272,Oracle,SELL,51.64,115.26,PENDING,2026-01-30 12:10:52
140000124,140,IBM,BUY,54.64,139.40,PENDING,2026-01-30 12:10:52
580000125,580,Oracle,SELL,23.07,118.50,PENDING,2026-01-30 12:10:52
972000125,972,Oracle,BUY,12.48,109.73,PENDING,2026-01-30 12:10:52
151000125,151,Tesla,BUY,64.01,103.65,PENDING,2026-01-30 12:10:52
689000125,689,Microsoft,SELL,85.80,120.69,PENDING,2026-01-30 12:10:52
272000128,272,Google,SELL,19.03,97.69,PENDING,2026-01-30 12:10:53
140000125,140,Microsoft,SELL,75.47,110.90,PENDING,2026-01-30 12:10:53
580000126,580,Intel,SELL,20.69,103.29,PENDING,2026-01-30 12:10:53
972000126,972,Samsung,BUY,39.42,131.90,PENDING,2026-01-30 12:10:53
151000126,151,Intel,BUY,59.84,111.40,PENDING,2026-01-30 12:10:53
689000126,689,Samsung,BUY,13.21,102.87,PENDING,2026-01-30 12:10:53
272000129,272,Ethereum,SELL,85.62,110.32,PENDING,2026-01-30 12:10:54
140000126,140,Oracle,SELL,61.96,80.12,PENDING,2026-01-30 12:10:54
580000127,580,Ripple,BUY,22.86,126.85,PENDING,2026-01-30 12:10:54
972000127,972,Tesla,BUY,42.58,135.77,PENDING,2026-01-30 12:10:54
151000127,151,Amazon,BUY,58.12,118.00,PENDING,2026-01-30 12:10:54
689000127,689,Netflix,SELL,92.61,103.80,PENDING,2026-01-30 12:10:54
272000130,272,Netflix,SELL,61.66,88.89,PENDING,2026-01-30 12:10:55
140000127,140,Facebook,BUY,59.91,119.42,PENDING,2026-01-30 12:10:55
580000128,580,Oracle,BUY,22.82,129.70,PENDING,2026-01-30 12:10:55
972000128,972,Apple,SELL,35.39,95.95,PENDING,2026-01-30 12:10:55
151000128,151,Oracle,BUY,41.41,137.15,PENDING,2026-01-30 12:10:55
689000128,689,Ethereum,BUY,43.75,139.73,PENDING,2026-01-30 12:10:55
272000131,272,IBM,SELL,22.76,117.94,PENDING,2026-01-30 12:10:56
140000128,140,Google,SELL,18.90,88.70,PENDING,2026-01-30 12:10:56
580000129,580,Oracle,SELL,62.36,104.04,PENDING,2026-01-30 12:10:56
972000129,972,Bitcoin,BUY,78.47,113.36,PENDING,2026-01-30 12:10:56
151000129,151,IBM,SELL,98.03,112.25,PENDING,2026-01-30 12:10:56
689000129,689,Intel,SELL,89.51,83.97,PENDING,2026-01-30 12:10:56
272000132,272,Microsoft,SELL,25.22,99.19,PENDING,2026-01-30 12:10:57
140000129,140,Bitcoin,BUY,21.38,111.44,PENDING,2026-01-30 12:10:57
580000130,580,Bitcoin,SELL,34.55,82.99,PENDING,2026-01-30 12:10:57
972000130,972,Tesla,SELL,88.51,124.22,PENDING,2026-01-30 12:10:57
151000130,151,Tesla,BUY,89.93,121.45,PENDING,2026-01-30 12:10:57
689000130,689,Tesla,SELL,67.61,98.00,PENDING,2026-01-30 12:10:57
272000133,272,Microsoft,SELL,61.89,94.29,PENDING,2026-01-30 12:10:58
140000130,140,Microsoft,SELL,40.76,101.30,PENDING,2026-01-30 12:10:58
580000131,580,Samsung,BUY,20.70,111.33,PENDING,2026-01-30 12:10:58
972000131,972,Samsung,BUY,24.30,134.47,PENDING,2026-01-30 12:10:58
151000131,151,Bitcoin,SELL,21.05,72.56,PENDING,2026-01-30 12:10:58
689000131,689,Google,SELL,87.44,87.40,PENDING,2026-01-30 12:10:58
272000134,272,Adobe,BUY,26.03,150.38,PENDING,2026-01-30 12:10:59
140000131,140,Adobe,BUY,78.30,114.43,PENDING,2026-01-30 12:10:59
580000132,580,IBM,SELL,67.44,67.43,PENDING,2026-01-30 12:10:59
972000132,972,Ethereum,BUY,13.92,114.84,PENDING,2026-01-30 12:10:59
151000132,151,Facebook,BUY,62.25,117.39,PENDING,2026-01-30 12:10:59
689000132,689,Samsung,BUY,12.31,106.39,PENDING,2026-01-30 12:10:59
272000135,272,Apple,SELL,24.90,78.13,PENDING,2026-01-30 12:11:00
140000132,140,Samsung,SELL,19.62,122.04,PENDING,2026-01-30 12:11:00
580000133,580,Adobe,SELL,63.43,83.95,PENDING,2026-01-30 12:11:00
972000133,972,Bitcoin,BUY,69.71,127.51,PENDING,2026-01-30 12:11:00
151000133,151,Ethereum,BUY,68.19,115.72,PENDING,2026-01-30 12:11:00
689000133,689,Adobe,BUY,70.28,135.87,PENDING,2026-01-30 12:11:00
272000136,272,Ripple,SELL,72.39,74.63,PENDING,2026-01-30 12:11:01
140000133,140,Microsoft,BUY,62.21,100.03,PENDING,2026-01-30 12:11:01
580000134,580,Oracle,BUY,60.61,92.53,PENDING,2026-01-30 12:11:01
972000134,972,Microsoft,SELL,22.80,121.25,PENDING,2026-01-30 12:11:01
151000134,151,Ethereum,BUY,69.66,109.79,PENDING,2026-01-30 12:11:01
689000134,689,Ethereum,BUY,66.77,134.04,PENDING,2026-01-30 12:11:01
272000137,272,Amazon,BUY,29.96,137.73,PENDING,2026-01-30 12:11:02
140000134,140,Samsung,BUY,72.04,105.34,PENDING,2026-01-30 12:11:02
580000135,580,Amazon,BUY,83.56,138.00,PENDING,2026-01-30 12:11:02
972000135,972,Amazon,BUY,36.69,126.64,PENDING,2026-01-30 12:11:02
151000135,151,IBM,BUY,59.53,114.06,PENDING,2026-01-30 12:11:02
689000135,689,Netflix,BUY,60.52,140.08,PENDING,2026-01-30 12:11:02
272000138,272,Oracle,BUY,78.36,143.87,PENDING,2026-01-30 12:11:03
140000135,140,Apple,SELL,83.34,76.78,PENDING,2026-01-30 12:11:03
580000136,580,IBM,SELL,52.09,69.30,PENDING,2026-01-30 12:11:03
972000136,972,Ethereum,BUY,80.68,131.42,PENDING,2026-01-30 12:11:03
151000136,151,Google,SELL,34.14,85.78,PENDING,2026-01-30 12:11:03
689000136,689,Oracle,SELL,90.16,97.65,PENDING,2026-01-30 12:11:03
272000139,272,Google,SELL,68.15,112.91,PENDING,2026-01-30 12:11:04
140000136,140,Intel,SELL,48.33,112.05,PENDING,2026-01-30 12:11:04
580000137,580,Google,BUY,46.29,110.28,PENDING,2026-01-30 12:11:04
972000137,972,Google,BUY,76.89,156.08,PENDING,2026-01-30 12:11:04
151000137,151,Facebook,SELL,72.58,86.04,PENDING,2026-01-30 12:11:04
689000137,689,Facebook,BUY,42.75,108.54,PENDING,2026-01-30 12:11:04
272000140,272,Intel,BUY,15.87,134.52,PENDING,2026-01-30 12:11:05
140000137,140,Apple,SELL,84.77,111.50,PENDING,2026-01-30 12:11:05
580000138,580,Netflix,SELL,30.39,77.98,PENDING,2026-01-30 12:11:05
972000138,972,Tesla,SELL,11.68,99.85,PENDING,2026-01-30 12:11:05
151000138,151,Adobe,SELL,95.27,108.28,PENDING,2026-01-30 12:11:05
689000138,689,Tesla,BUY,76.83,155.68,PENDING,2026-01-30 12:11:05
272000141,272,Bitcoin,SELL,13.93,90.01,PENDING,2026-01-30 12:11:06
140000138,140,Facebook,BUY,78.09,120.86,PENDING,2026-01-30 12:11:06
580000139,580,Samsung,SELL,11.47,73.23,PENDING,2026-01-30 12:11:06
972000139,972,Google,SELL,31.03,103.67,PENDING,2026-01-30 12:11:06
151000139,151,Google,SELL,19.62,106.35,PENDING,2026-01-30 12:11:06
689000139,689,Facebook,BUY,32.23,110.58,PENDING,2026-01-30 12:11:06
272000142,272,Ethereum,SELL,36.71,70.94,PENDING,2026-01-30 12:11:07
140000139,140,Adobe,SELL,11.14,88.07,PENDING,2026-01-30 12:11:07
580000140,580,Adobe,BUY,52.00,122.21,PENDING,2026-01-30 12:11:07
972000140,972,Facebook,SELL,11.64,120.10,PENDING,2026-01-30 12:11:07
151000140,151,Netflix,SELL,85.13,119.98,PENDING,2026-01-30 12:11:07
689000140,689,Intel,SELL,85.92,109.64,PENDING,2026-01-30 12:11:07
272000143,272,Adobe,SELL,92.21,80.99,PENDING,2026-01-30 12:11:08
140000140,140,Tesla,BUY,99.26,143.79,PENDING,2026-01-30 12:11:08
580000141,580,Oracle,BUY,70.42,150.93,PENDING,2026-01-30 12:11:08
972000141,972,Tesla,BUY,94.54,119.84,PENDING,2026-01-30 12:11:08
151000141,151,Samsung,BUY,42.42,122.60,PENDING,2026-01-30 12:11:08
689000141,689,Intel,BUY,58.22,104.47,PENDING,2026-01-30 12:11:08
272000144,272,Facebook,SELL,58.56,116.21,PENDING,2026-01-30 12:11:09
140000141,140,IBM,BUY,80.45,136.64,PENDING,2026-01-30 12:11:09
580000142,580,Microsoft,BUY,62.35,140.67,PENDING,2026-01-30 12:11:09
972000142,972,Tesla,BUY,85.33,118.05,PENDING,2026-01-30 12:11:09
151000142,151,Bitcoin,BUY,90.62,141.25,PENDING,2026-01-30 12:11:09
689000142,689,Google,SELL,46.53,81.86,PENDING,2026-01-30 12:11:09
272000145,272,Apple,BUY,47.42,135.32,PENDING,2026-01-30 12:11:10
140000142,140,Tesla,SELL,30.37,81.75,PENDING,2026-01-30 12:11:10
580000143,580,Intel,SELL,96.23,106.59,PENDING,2026-01-30 12:11:10
972000143,972,Ripple,BUY,55.93,139.38,PENDING,2026-01-30 12:11:10
151000143,151,Apple,BUY,65.42,113.61,PENDING,2026-01-30 12:11:10
689000143,689,Netflix,BUY,34.39,127.56,PENDING,2026-01-30 12:11:10
272000146,272,Tesla,SELL,41.54,90.96,PENDING,2026-01-30 12:11:11
140000143,140,Adobe,SELL,39.89,78.45,PENDING,2026-01-30 12:11:11
580000144,580,Apple,BUY,50.81,117.50,PENDING,2026-01-30 12:11:11
972000144,972,Adobe,BUY,95.83,145.61,PENDING,2026-01-30 12:11:11
151000144,151,IBM,BUY,95.80,127.30,PENDING,2026-01-30 12:11:11
689000144,689,Amazon,BUY,52.01,131.53,PENDING,2026-01-30 12:11:11
272000147,272,Oracle,BUY,52.42,133.90,PENDING,2026-01-30 12:11:12
140000144,140,Oracle,SELL,18.33,110.80,PENDING,2026-01-30 12:11:12
580000145,580,Adobe,BUY,39.09,121.16,PENDING,2026-01-30 12:11:12
972000145,972,Ripple,SELL,67.10,74.06,PENDING,2026-01-30 12:11:12
151000145,151,IBM,BUY,20.77,149.23,PENDING,2026-01-30 12:11:12
689000145,689,Intel,SELL,50.94,95.41,PENDING,2026-01-30 12:11:12
272000148,272,Ethereum,BUY,44.60,136.34,PENDING,2026-01-30 12:11:13
140000145,140,Amazon,BUY,89.19,130.42,PENDING,2026-01-30 12:11:13
580000146,580,Ripple,SELL,22.38,100.33,PENDING,2026-01-30 12:11:13
972000146,972,Ethereum,SELL,66.16,84.62,PENDING,2026-01-30 12:11:13
151000146,151,Netflix,SELL,48.70,119.65,PENDING,2026-01-30 12:11:13
689000146,689,Amazon,BUY,69.24,137.70,PENDING,2026-01-30 12:11:13
272000149,272,Facebook,BUY,27.65,150.82,PENDING,2026-01-30 12:11:14
140000146,140,Facebook,SELL,36.30,84.72,PENDING,2026-01-30 12:11:14
580000147,580,Ethereum,BUY,80.79,148.03,PENDING,2026-01-30 12:11:14
972000147,972,Adobe,SELL,77.15,86.86,PENDING,2026-01-30 12:11:14
151000147,151,Ethereum,BUY,31.22,121.49,PENDING,2026-01-30 12:11:14
689000147,689,Apple,SELL,25.72,66.06,PENDING,2026-01-30 12:11:14
272000150,272,Apple,SELL,73.08,97.53,PENDING,2026-01-30 12:11:15
140000147,140,Amazon,SELL,57.40,89.27,PENDING,2026-01-30 12:11:15
580000148,580,Apple,SELL,11.64,118.05,PENDING,2026-01-30 12:11:15
972000148,972,Bitcoin,BUY,36.25,121.69,PENDING,2026-01-30 12:11:15
151000148,151,IBM,SELL,99.90,116.92,PENDING,2026-01-30 12:11:15
689000148,689,Amazon,SELL,81.44,112.32,PENDING,2026-01-30 12:11:15
272000151,272,Ripple,SELL,93.27,103.92,PENDING,2026-01-30 12:11:16
140000148,140,Netflix,BUY,19.08,128.43,PENDING,2026-01-30 12:11:16
580000149,580,Ethereum,BUY,74.99,130.96,PENDING,2026-01-30 12:11:16
972000149,972,Ripple,SELL,33.73,114.49,PENDING,2026-01-30 12:11:16
151000149,151,Microsoft,SELL,39.40,86.11,PENDING,2026-01-30 12:11:16
689000149,689,Google,BUY,13.99,92.56,PENDING,2026-01-30 12:11:16
272000152,272,Facebook,BUY,21.81,106.23,PENDING,2026-01-30 12:11:17
140000149,140,Adobe,SELL,11.72,85.77,PENDING,2026-01-30 12:11:17
580000150,580,Facebook,BUY,26.66,109.68,PENDING,2026-01-30 12:11:17
972000150,972,Apple,BUY,60.41,148.29,PENDING,2026-01-30 12:11:17
151000150,151,Apple,BUY,62.65,132.48,PENDING,2026-01-30 12:11:17
689000150,689,Amazon,SELL,85.58,79.35,PENDING,2026-01-30 12:11:17
272000153,272,Netflix,BUY,39.72,122.45,PENDING,2026-01-30 12:11:18
140000150,140,Intel,BUY,35.54,143.06,PENDING,2026-01-30 12:11:18
580000151,580,Ethereum,SELL,62.35,87.24,PENDING,2026-01-30 12:11:18
972000151,972,Ripple,SELL,98.66,102.64,PENDING,2026-01-30 12:11:18
151000151,151,Google,BUY,14.33,107.37,PENDING,2026-01-30 12:11:18
689000151,689,Intel,BUY,69.20,132.09,PENDING,2026-01-30 12:11:18
272000154,272,Amazon,SELL,40.10,84.89,PENDING,2026-01-30 12:11:19
140000151,140,Amazon,SELL,99.19,116.01,PENDING,2026-01-30 12:11:19
580000152,580,Intel,BUY,13.21,101.99,PENDING,2026-01-30 12:11:19
972000152,972,Netflix,SELL,53.30,81.82,PENDING,2026-01-30 12:11:19
151000152,151,Amazon,SELL,46.79,90.26,PENDING,2026-01-30 12:11:19
689000152,689,Intel,BUY,17.63,101.06,PENDING,2026-01-30 12:11:19
272000155,272,Bitcoin,BUY,44.52,122.44,PENDING,2026-01-30 12:11:20
140000152,140,Intel,SELL,20.49,71.32,PENDING,2026-01-30 12:11:20
580000153,580,Facebook,BUY,72.11,129.69,PENDING,2026-01-30 12:11:20
972000153,972,Apple,BUY,56.83,118.38,PENDING,2026-01-30 12:11:20
151000153,151,Bitcoin,SELL,88.82,99.13,PENDING,2026-01-30 12:11:20
689000153,689,Netflix,BUY,99.38,110.79,PENDING,2026-01-30 12:11:20
272000156,272,Google,SELL,47.96,109.59,PENDING,2026-01-30 12:11:21
140000153,140,Microsoft,SELL,54.86,82.15,PENDING,2026-01-30 12:11:21
580000154,580,Apple,BUY,42.25,102.26,PENDING,2026-01-30 12:11:21
972000154,972,Apple,SELL,24.65,107.28,PENDING,2026-01-30 12:11:21
151000154,151,Ethereum,BUY,11.02,134.12,PENDING,2026-01-30 12:11:21
689000154,689,IBM,SELL,61.84,100.47,PENDING,2026-01-30 12:11:21
272000157,272,Netflix,SELL,25.73,114.65,PENDING,2026-01-30 12:11:22
140000154,140,Netflix,SELL,50.63,109.63,PENDING,2026-01-30 12:11:22
580000155,580,Netflix,BUY,54.27,118.00,PENDING,2026-01-30 12:11:22
972000155,972,Samsung,BUY,89.99,136.19,PENDING,2026-01-30 12:11:22
151000155,151,Intel,SELL,93.55,107.16,PENDING,2026-01-30 12:11:22
689000155,689,Oracle,BUY,96.37,127.86,PENDING,2026-01-30 12:11:22
272000158,272,Ethereum,SELL,34.92,105.62,PENDING,2026-01-30 12:11:23
140000155,140,Intel,BUY,92.31,131.55,PENDING,2026-01-30 12:11:23
580000156,580,Bitcoin,BUY,45.95,96.96,PENDING,2026-01-30 12:11:23
972000156,972,Microsoft,BUY,95.69,125.02,PENDING,2026-01-30 12:11:23
151000156,151,Facebook,SELL,50.97,84.00,PENDING,2026-01-30 12:11:23
689000156,689,IBM,BUY,22.46,119.87,PENDING,2026-01-30 12:11:23
272000159,272,Ripple,SELL,84.78,76.29,PENDING,2026-01-30 12:11:24
140000156,140,Netflix,SELL,11.76,116.66,PENDING,2026-01-30 12:11:24
580000157,580,Tesla,SELL,88.91,107.46,PENDING,2026-01-30 12:11:24
972000157,972,Google,BUY,69.52,113.30,PENDING,2026-01-30 12:11:24
151000157,151,IBM,BUY,46.48,107.58,PENDING,2026-01-30 12:11:24
689000157,689,Tesla,SELL,57.75,92.25,PENDING,2026-01-30 12:11:24
272000160,272,Netflix,SELL,95.78,93.76,PENDING,2026-01-30 12:11:25
140000157,140,Bitcoin,BUY,55.05,106.22,PENDING,2026-01-30 12:11:25
580000158,580,Facebook,BUY,70.07,95.68,PENDING,2026-01-30 12:11:25
972000158,972,Ripple,BUY,72.45,115.38,PENDING,2026-01-30 12:11:25
151000158,151,Tesla,SELL,22.61,67.19,PENDING,2026-01-30 12:11:25
689000158,689,Ripple,BUY,58.87,112.24,PENDING,2026-01-30 12:11:25
272000161,272,Google,SELL,14.15,124.82,PENDING,2026-01-30 12:11:26
140000158,140,Samsung,SELL,47.12,65.81,PENDING,2026-01-30 12:11:26
580000159,580,Ripple,BUY,51.77,133.34,PENDING,2026-01-30 12:11:26
972000159,972,Bitcoin,SELL,34.88,91.05,PENDING,2026-01-30 12:11:26
151000159,151,Amazon,BUY,28.37,120.52,PENDING,2026-01-30 12:11:26
689000159,689,Bitcoin,BUY,23.50,152.19,PENDING,2026-01-30 12:11:26
